stop1;stop2;temps
StopPoint:OCETrain TER-87726729;StopPoint:OCETrain TER-87726711;4
StopPoint:OCETrain TER-87743302;StopPoint:OCETrain TER-87743328;17
StopPoint:OCETrain TER-87743328;StopPoint:OCETrain TER-87743336;21
StopPoint:OCETrain TER-87743336;StopPoint:OCETrain TER-87743344;25
StopPoint:OCETrain TER-87743344;StopPoint:OCETrain TER-87743351;40
StopPoint:OCETrain TER-87743351;StopPoint:OCETrain TER-87131961;44
StopPoint:OCETrain TER-87131961;StopPoint:OCETrain TER-87743526;54
StopPoint:OCETrain TER-87743526;StopPoint:OCETrain TER-87743534;59
StopPoint:OCETrain TER-87743534;StopPoint:OCETrain TER-87743526;5
StopPoint:OCETrain TER-87723528;StopPoint:OCETrain TER-87723536;24
StopPoint:OCETrain TER-87723536;StopPoint:OCETrain TER-87723544;27
StopPoint:OCETrain TER-87723544;StopPoint:OCETrain TER-87723569;31
StopPoint:OCETrain TER-87723569;StopPoint:OCETrain TER-87723577;36
StopPoint:OCETrain TER-87723577;StopPoint:OCETrain TER-87723585;41
StopPoint:OCETrain TER-87723585;StopPoint:OCETrain TER-87743716;50
StopPoint:OCETrain TER-87721431;StopPoint:OCETrain TER-87721472;53
StopPoint:OCETrain TER-87721035;StopPoint:OCETrain TER-87726828;85
StopPoint:OCETrain TER-87726828;StopPoint:OCETrain TER-87726802;88
StopPoint:OCETrain TER-87721456;StopPoint:OCETrain TER-87721431;50
StopPoint:OCETrain TER-87721415;StopPoint:OCETrain TER-87721423;40
StopPoint:OCETrain TER-87721464;StopPoint:OCETrain TER-87721472;63
StopPoint:OCETrain TER-87721043;StopPoint:OCETrain TER-87721050;88
StopPoint:OCETrain TER-87721050;StopPoint:OCETrain TER-87726828;99
StopPoint:OCETrain TER-87723502;StopPoint:OCETrain TER-87723197;47
StopPoint:OCETrain TER-87726158;StopPoint:OCETrain TER-87726216;14
StopPoint:OCETrain TER-87726216;StopPoint:OCETrain TER-87726208;19
StopPoint:OCETrain TER-87726208;StopPoint:OCETrain TER-87726885;27
StopPoint:OCETrain TER-87726885;StopPoint:OCETrain TER-87726877;36
StopPoint:OCETrain TER-87726877;StopPoint:OCETrain TER-87726869;43
StopPoint:OCETrain TER-87726869;StopPoint:OCETrain TER-87726851;52
StopPoint:OCETrain TER-87726851;StopPoint:OCETrain TER-87726828;67
StopPoint:OCETrain TER-87728501;StopPoint:OCETrain TER-87722538;14
StopPoint:OCETrain TER-87722538;StopPoint:OCETrain TER-87722546;19
StopPoint:OCETrain TER-87722546;StopPoint:OCETrain TER-87722561;24
StopPoint:OCETrain TER-87722561;StopPoint:OCETrain TER-87722579;30
StopPoint:OCETrain TER-87722579;StopPoint:OCETrain TER-87722587;34
StopPoint:OCETrain TER-87723452;StopPoint:OCETrain TER-87723429;18
StopPoint:OCETrain TER-87761239;StopPoint:OCETrain TER-87723395;28
StopPoint:OCETrain TER-87723387;StopPoint:OCETrain TER-87723353;41
StopPoint:OCETrain TER-87723353;StopPoint:OCETrain TER-87723320;45
StopPoint:OCETrain TER-87723320;StopPoint:OCETrain TER-87282624;51
StopPoint:OCETrain TER-87723791;StopPoint:OCETrain TER-87723783;12
StopPoint:OCETrain TER-87723783;StopPoint:OCETrain TER-87723767;19
StopPoint:OCETrain TER-87723767;StopPoint:OCETrain TER-87723759;25
StopPoint:OCETrain TER-87723759;StopPoint:OCETrain TER-87723742;32
StopPoint:OCETrain TER-87723742;StopPoint:OCETrain TER-87723734;36
StopPoint:OCETrain TER-87723734;StopPoint:OCETrain TER-87723726;41
StopPoint:OCETrain TER-87723726;StopPoint:OCETrain TER-87723718;45
StopPoint:OCETrain TER-87723718;StopPoint:OCETrain TER-87723700;53
StopPoint:OCETrain TER-87723700;StopPoint:OCETrain TER-87723197;63
StopPoint:OCETrain TER-87726232;StopPoint:OCETrain TER-87726406;19
StopPoint:OCETrain TER-87726406;StopPoint:OCETrain TER-87726414;26
StopPoint:OCETrain TER-87726414;StopPoint:OCETrain TER-87726422;30
StopPoint:OCETrain TER-87726422;StopPoint:OCETrain TER-87726430;47
StopPoint:OCETrain TER-87726430;StopPoint:OCETrain TER-87726448;54
StopPoint:OCETrain TER-87726448;StopPoint:OCETrain TER-87726430;7
StopPoint:OCETrain TER-87726471;StopPoint:OCETrain TER-87726448;14
StopPoint:OCETrain TER-87726760;StopPoint:OCETrain TER-87726778;56
StopPoint:OCETrain TER-87726778;StopPoint:OCETrain TER-87726786;63
StopPoint:OCETrain TER-87726786;StopPoint:OCETrain TER-87734749;75
StopPoint:OCETrain TER-87734749;StopPoint:OCETrain TER-87734731;80
StopPoint:OCETrain TER-87734731;StopPoint:OCETrain TER-87734723;91
StopPoint:OCETrain TER-87734723;StopPoint:OCETrain TER-87734715;98
StopPoint:OCETrain TER-87734715;StopPoint:OCETrain TER-87734707;102
StopPoint:OCETrain TER-87734707;StopPoint:OCETrain TER-87734699;114
StopPoint:OCETrain TER-87726737;StopPoint:OCETrain TER-87726729;71
StopPoint:OCETrain TER-87721159;StopPoint:OCETrain TER-87721175;3
StopPoint:OCETrain TER-87721175;StopPoint:OCETrain TER-87721506;7
StopPoint:OCETrain TER-87721506;StopPoint:OCETrain TER-87721514;11
StopPoint:OCETrain TER-87721514;StopPoint:OCETrain TER-87721522;13
StopPoint:OCETrain TER-87721522;StopPoint:OCETrain TER-87721530;16
StopPoint:OCETrain TER-87721530;StopPoint:OCETrain TER-87208553;18
StopPoint:OCETrain TER-87208553;StopPoint:OCETrain TER-87721548;21
StopPoint:OCETrain TER-87721548;StopPoint:OCETrain TER-87566919;25
StopPoint:OCETrain TER-87566919;StopPoint:OCETrain TER-87721555;28
StopPoint:OCETrain TER-87721555;StopPoint:OCETrain TER-87721563;32
StopPoint:OCETrain TER-87721563;StopPoint:OCETrain TER-87721431;38
StopPoint:OCETrain TER-87721605;StopPoint:OCETrain TER-87721431;5
StopPoint:OCETrain TER-87721704;StopPoint:OCETrain TER-87721480;6
StopPoint:OCETrain TER-87721480;StopPoint:OCETrain TER-87721449;10
StopPoint:OCETrain TER-87721449;StopPoint:OCETrain TER-87721738;14
StopPoint:OCETrain TER-87721738;StopPoint:OCETrain TER-87721746;18
StopPoint:OCETrain TER-87721746;StopPoint:OCETrain TER-87721423;23
StopPoint:OCETrain TER-87722728;StopPoint:OCETrain TER-87722710;3
StopPoint:OCETrain TER-87722710;StopPoint:OCETrain TER-87722702;8
StopPoint:OCETrain TER-87722702;StopPoint:OCETrain TER-87722744;11
StopPoint:OCETrain TER-87722744;StopPoint:OCETrain TER-87721506;18
StopPoint:OCECar-87763003;StopPoint:OCECar-87763425;20
StopPoint:OCECar-87763425;StopPoint:OCECar-87763466;45
StopPoint:OCECar-87763466;StopPoint:OCECar-87763508;65
StopPoint:OCECar-87763508;StopPoint:OCECar-87763557;80
StopPoint:OCECar-87763557;StopPoint:OCECar-87763607;100
StopPoint:OCECar-87763607;StopPoint:OCECar-87763557;20
StopPoint:OCECar-87319012;StopPoint:OCECar-87751321;60
StopPoint:OCECar-87751321;StopPoint:OCECar-87751271;79
StopPoint:OCECar-87751271;StopPoint:OCECar-87526574;98
StopPoint:OCECar-87526574;StopPoint:OCECar-87751248;102
StopPoint:OCECar-87751248;StopPoint:OCECar-87751453;107
StopPoint:OCECar-87751453;StopPoint:OCECar-87751461;117
StopPoint:OCECar-87751461;StopPoint:OCECar-87751479;121
StopPoint:OCECar-87751479;StopPoint:OCECar-87751495;133
StopPoint:OCECar-87459016;StopPoint:OCECar-87751313;20
StopPoint:OCECar-87751313;StopPoint:OCECar-87751321;40
StopPoint:OCECar-87541797;StopPoint:OCECar-87751008;100
StopPoint:OCECar-87751495;StopPoint:OCECar-87751479;12
StopPoint:OCECar-87733592;StopPoint:OCECar-87763003;5
StopPoint:OCECar-87651802;StopPoint:OCECar-87751206;60
StopPoint:OCECar-87751206;StopPoint:OCECar-87526574;73
StopPoint:OCETrain TER-87682294;StopPoint:OCETrain TER-87682278;76
StopPoint:OCETrain TER-87682278;StopPoint:OCETrain TER-87682211;83
StopPoint:OCETrain TER-87682211;StopPoint:OCETrain TER-87682203;90
StopPoint:OCETrain TER-87682203;StopPoint:OCETrain TER-87682005;96
StopPoint:OCETrain TER-87682005;StopPoint:OCETrain TER-87686006;122
StopPoint:OCETrain TER-87682450;StopPoint:OCETrain TER-87686006;114
StopPoint:OCECar-87742361;StopPoint:OCECar-87635367;105
StopPoint:OCECar-87635367;StopPoint:OCECar-87763607;135
StopPoint:OCECar-87749788;StopPoint:OCECar-87749622;160
StopPoint:OCECar-87749622;StopPoint:OCECar-87686048;166
StopPoint:OCECar-87686048;StopPoint:OCECar-87749622;11
StopPoint:OCECar-87763300;StopPoint:OCECar-87763755;33
StopPoint:OCECar-87763755;StopPoint:OCECar-87751206;60
StopPoint:OCECar-87751222;StopPoint:OCECar-87751453;84
StopPoint:OCECar-87756270;StopPoint:OCECar-87751479;16
StopPoint:OCETrain TER-87683573;StopPoint:OCETrain TER-87683268;15
StopPoint:OCETrain TER-87683557;StopPoint:OCETrain TER-87683532;11
StopPoint:OCETrain TER-87683532;StopPoint:OCETrain TER-87683268;19
StopPoint:OCETrain TER-87683631;StopPoint:OCETrain TER-87683649;137
StopPoint:OCETrain TER-87683649;StopPoint:OCETrain TER-87683664;144
StopPoint:OCETrain TER-87683664;StopPoint:OCETrain TER-87683680;151
StopPoint:OCETrain TER-87683680;StopPoint:OCETrain TER-87683722;161
StopPoint:OCETrain TER-87683722;StopPoint:OCETrain TER-87683789;174
StopPoint:OCETrain TER-87683615;StopPoint:OCETrain TER-87683649;123
StopPoint:OCETrain TER-87683847;StopPoint:OCETrain TER-87696856;141
StopPoint:OCETrain TER-87696856;StopPoint:OCETrain TER-87696831;149
StopPoint:OCETrain TER-87696831;StopPoint:OCETrain TER-87696807;161
StopPoint:OCETrain TER-87696807;StopPoint:OCETrain TER-87696633;182
StopPoint:OCETrain TER-87696633;StopPoint:OCETrain TER-87696617;197
StopPoint:OCETrain TER-87696617;StopPoint:OCETrain TER-87696633;15
StopPoint:OCETrain TER-87712331;StopPoint:OCETrain TER-87712323;13
StopPoint:OCETrain TER-87712323;StopPoint:OCETrain TER-87713065;18
StopPoint:OCETrain TER-87713065;StopPoint:OCETrain TER-87713073;23
StopPoint:OCETrain TER-87713073;StopPoint:OCETrain TER-87713081;30
StopPoint:OCETrain TER-87713081;StopPoint:OCETrain TER-87713099;35
StopPoint:OCETrain TER-87713099;StopPoint:OCETrain TER-87713115;44
StopPoint:OCETrain TER-87713511;StopPoint:OCETrain TER-87713529;18
StopPoint:OCETrain TER-87725614;StopPoint:OCETrain TER-87725622;99
StopPoint:OCETrain TER-87725663;StopPoint:OCETrain TER-87725671;114
StopPoint:OCETrain TER-87725671;StopPoint:OCETrain TER-87725689;121
StopPoint:OCETrain TER-87713842;StopPoint:OCETrain TER-87713834;12
StopPoint:OCETrain TER-87713834;StopPoint:OCETrain TER-87712265;15
StopPoint:OCETrain TER-87712265;StopPoint:OCETrain TER-87713826;19
StopPoint:OCETrain TER-87713826;StopPoint:OCETrain TER-87713008;24
StopPoint:OCETrain TER-87718296;StopPoint:OCETrain TER-87713735;33
StopPoint:OCETrain TER-87713735;StopPoint:OCETrain TER-87713701;45
StopPoint:OCETrain TER-87713701;StopPoint:OCETrain TER-87713677;58
StopPoint:OCETrain TER-87713677;StopPoint:OCETrain TER-87713669;64
StopPoint:OCETrain TER-87713669;StopPoint:OCETrain TER-87712679;69
StopPoint:OCETrain TER-87712679;StopPoint:OCETrain TER-87713651;72
StopPoint:OCETrain TER-87713651;StopPoint:OCETrain TER-87713644;77
StopPoint:OCETrain TER-87713644;StopPoint:OCETrain TER-87713636;82
StopPoint:OCETrain TER-87713636;StopPoint:OCETrain TER-87712620;86
StopPoint:OCETrain TER-87712620;StopPoint:OCETrain TER-87713628;91
StopPoint:OCETrain TER-87713628;StopPoint:OCETrain TER-87712604;95
StopPoint:OCETrain TER-87712604;StopPoint:OCETrain TER-87713040;104
StopPoint:OCECar-87749630;StopPoint:OCECar-87749648;51
StopPoint:OCECar-87749648;StopPoint:OCECar-87749630;18
StopPoint:OCECar-87749382;StopPoint:OCECar-87749747;40
StopPoint:OCECar-87749747;StopPoint:OCECar-87749382;11
StopPoint:OCECar-87752337;StopPoint:OCECar-87749739;30
StopPoint:OCECar-87749739;StopPoint:OCECar-87752337;25
StopPoint:OCETrain TER-87683789;StopPoint:OCETrain TER-87683722;13
StopPoint:OCECar-87753350;StopPoint:OCECar-87237297;55
StopPoint:OCECar-87237297;StopPoint:OCECar-87753350;22
StopPoint:OCECar-87749655;StopPoint:OCECar-87763466;32
StopPoint:OCECar-87753343;StopPoint:OCECar-87749804;5
StopPoint:OCECar-87749804;StopPoint:OCECar-87749812;10
StopPoint:OCECar-87749812;StopPoint:OCECar-87752337;35
StopPoint:OCETrain TER-87694141;StopPoint:OCETrain TER-87696534;15
StopPoint:OCETrain TER-87696534;StopPoint:OCETrain TER-87696492;33
StopPoint:OCETrain TER-87696492;StopPoint:OCETrain TER-87696484;42
StopPoint:OCETrain TER-87696484;StopPoint:OCETrain TER-87696468;51
StopPoint:OCETrain TER-87696468;StopPoint:OCETrain TER-87696450;59
StopPoint:OCETrain TER-87696450;StopPoint:OCETrain TER-87559070;68
StopPoint:OCETrain TER-87559070;StopPoint:OCETrain TER-87691600;70
StopPoint:OCETrain TER-87691600;StopPoint:OCETrain TER-87696005;74
StopPoint:OCETrain TER-87694000;StopPoint:OCETrain TER-87694141;69
StopPoint:OCECar-87753335;StopPoint:OCECar-87749549;10
StopPoint:OCECar-87749549;StopPoint:OCECar-87752337;40
StopPoint:OCETrain TER-87713594;StopPoint:OCETrain TER-87694398;10
StopPoint:OCETrain TER-87694398;StopPoint:OCETrain TER-87694364;16
StopPoint:OCETrain TER-87694364;StopPoint:OCETrain TER-87694307;27
StopPoint:OCECar-87753327;StopPoint:OCECar-87749390;6
StopPoint:OCECar-87749390;StopPoint:OCECar-87749564;18
StopPoint:OCECar-87749564;StopPoint:OCECar-87763508;60
StopPoint:OCECar-87749762;StopPoint:OCECar-87749671;8
StopPoint:OCECar-87749671;StopPoint:OCECar-87749564;18
StopPoint:OCECar-87749796;StopPoint:OCECar-87749705;20
StopPoint:OCECar-87749705;StopPoint:OCECar-87749713;30
StopPoint:OCECar-87749713;StopPoint:OCECar-87763557;44
StopPoint:OCECar-87749309;StopPoint:OCECar-87749341;15
StopPoint:OCECar-87749341;StopPoint:OCECar-87749564;25
StopPoint:OCETrain TER-87691469;StopPoint:OCETrain TER-87696229;7
StopPoint:OCETrain TER-87696203;StopPoint:OCETrain TER-87696195;24
StopPoint:OCETrain TER-87696187;StopPoint:OCETrain TER-87696179;34
StopPoint:OCETrain TER-87691394;StopPoint:OCETrain TER-87696203;34
StopPoint:OCETrain TER-87691436;StopPoint:OCETrain TER-87696229;46
StopPoint:OCETrain TER-87721753;StopPoint:OCETrain TER-87721761;36
StopPoint:OCETrain TER-87721761;StopPoint:OCETrain TER-87721787;41
StopPoint:OCETrain TER-87721829;StopPoint:OCETrain TER-87721860;60
StopPoint:OCETrain TER-87184507;StopPoint:OCETrain TER-87184523;14
StopPoint:OCETrain TER-87184523;StopPoint:OCETrain TER-87184572;28
StopPoint:OCETrain TER-87184572;StopPoint:OCETrain TER-87184622;35
StopPoint:OCETrain TER-87184622;StopPoint:OCETrain TER-87718460;47
StopPoint:OCETrain TER-87718460;StopPoint:OCETrain TER-87718437;57
StopPoint:OCETrain TER-87718437;StopPoint:OCETrain TER-87718007;71
StopPoint:OCETrain TER-87184556;StopPoint:OCETrain TER-87184531;55
StopPoint:OCETrain TER-87184531;StopPoint:OCETrain TER-87184523;61
StopPoint:OCETrain TER-87718429;StopPoint:OCETrain TER-87718411;73
StopPoint:OCETrain TER-87718411;StopPoint:OCETrain TER-87718403;76
StopPoint:OCETrain TER-87718403;StopPoint:OCETrain TER-87718007;84
StopPoint:OCETrain TER-87718320;StopPoint:OCETrain TER-87713412;26
StopPoint:OCETrain TER-87713412;StopPoint:OCETrain TER-87713347;35
StopPoint:OCETrain TER-87713347;StopPoint:OCETrain TER-87713313;43
StopPoint:OCETrain TER-87713313;StopPoint:OCETrain TER-87713040;55
StopPoint:OCETrain TER-87718312;StopPoint:OCETrain TER-87718320;13
StopPoint:OCETrain TER-87718338;StopPoint:OCETrain TER-87718361;24
StopPoint:OCETrain TER-87718361;StopPoint:OCETrain TER-87713412;34
StopPoint:OCETrain TER-87713321;StopPoint:OCETrain TER-87713313;54
StopPoint:OCETrain TER-87184242;StopPoint:OCETrain TER-87184200;9
StopPoint:OCETrain TER-87184200;StopPoint:OCETrain TER-87185348;16
StopPoint:OCETrain TER-87185348;StopPoint:OCETrain TER-87185314;21
StopPoint:OCETrain TER-87185314;StopPoint:OCETrain TER-87185249;29
StopPoint:OCETrain TER-87185595;StopPoint:OCETrain TER-87185629;56
StopPoint:OCETrain TER-87185629;StopPoint:OCETrain TER-87144147;68
StopPoint:OCETrain TER-87144147;StopPoint:OCETrain TER-87144121;76
StopPoint:OCETrain TER-87144121;StopPoint:OCETrain TER-87144006;89
StopPoint:OCETrain TER-87700146;StopPoint:OCETrain TER-87184002;28
StopPoint:OCECar-87761841;StopPoint:OCECar-87688507;13
StopPoint:OCECar-87688507;StopPoint:OCECar-87761825;19
StopPoint:OCECar-87761825;StopPoint:OCECar-87761817;26
StopPoint:OCECar-87761817;StopPoint:OCECar-87688499;35
StopPoint:OCECar-87688499;StopPoint:OCECar-87761791;37
StopPoint:OCECar-87761791;StopPoint:OCECar-87761783;50
StopPoint:OCECar-87761783;StopPoint:OCECar-87769554;60
StopPoint:OCECar-87769554;StopPoint:OCECar-87769521;65
StopPoint:OCECar-87769521;StopPoint:OCECar-87761221;71
StopPoint:OCECar-87761221;StopPoint:OCECar-87769612;76
StopPoint:OCECar-87769612;StopPoint:OCECar-87556506;89
StopPoint:OCECar-87698654;StopPoint:OCECar-87761825;30
StopPoint:OCETrain TER-87743633;StopPoint:OCETrain TER-87715441;32
StopPoint:OCETrain TER-87715441;StopPoint:OCETrain TER-87715433;41
StopPoint:OCETrain TER-87715433;StopPoint:OCETrain TER-87715417;51
StopPoint:OCETrain TER-87715417;StopPoint:OCETrain TER-87715391;57
StopPoint:OCETrain TER-87715391;StopPoint:OCETrain TER-87715383;65
StopPoint:OCETrain TER-87715383;StopPoint:OCETrain TER-87352047;76
StopPoint:OCETrain TER-87352047;StopPoint:OCETrain TER-87715326;79
StopPoint:OCETrain TER-87715326;StopPoint:OCETrain TER-87715102;95
StopPoint:OCETrain TER-87715102;StopPoint:OCETrain TER-87718833;113
StopPoint:OCETrain TER-87718866;StopPoint:OCETrain TER-87718841;23
StopPoint:OCETrain TER-87718841;StopPoint:OCETrain TER-87718833;37
StopPoint:OCETrain TER-87718833;StopPoint:OCETrain TER-87715102;59
StopPoint:OCECar-87556506;StopPoint:OCECar-87769612;12
StopPoint:OCETrain TER-87718304;StopPoint:OCETrain TER-87718007;156
StopPoint:OCETrain TER-87715144;StopPoint:OCETrain TER-87715151;75
StopPoint:OCETrain TER-87715151;StopPoint:OCETrain TER-87715003;81
StopPoint:OCETrain TER-87718155;StopPoint:OCETrain TER-87718189;48
StopPoint:OCETrain TER-87718189;StopPoint:OCETrain TER-87718239;70
StopPoint:OCETrain TER-87718239;StopPoint:OCETrain TER-87718270;84
StopPoint:OCETrain TER-87718270;StopPoint:OCETrain TER-87718296;93
StopPoint:OCETrain TER-87718213;StopPoint:OCETrain TER-87718197;18
StopPoint:OCETrain TER-87718197;StopPoint:OCETrain TER-87718189;24
StopPoint:OCETrain TER-87718130;StopPoint:OCETrain TER-87718122;64
StopPoint:OCETrain TER-87718122;StopPoint:OCETrain TER-87718114;70
StopPoint:OCETrain TER-87718114;StopPoint:OCETrain TER-87718106;74
StopPoint:OCETrain TER-87718106;StopPoint:OCETrain TER-87718304;81
StopPoint:OCECar-87698647;StopPoint:OCECar-87763029;18
StopPoint:OCECar-87698662;StopPoint:OCECar-87734004;105
StopPoint:OCECar-87734442;StopPoint:OCECar-87734459;47
StopPoint:OCECar-87734459;StopPoint:OCECar-87734475;61
StopPoint:OCECar-87734475;StopPoint:OCECar-87734491;80
StopPoint:OCECar-87734491;StopPoint:OCECar-87742015;90
StopPoint:OCECar-87742015;StopPoint:OCECar-87698662;156
StopPoint:OCECar-87726414;StopPoint:OCECar-87726448;45
StopPoint:OCECar-87726448;StopPoint:OCECar-87754911;63
StopPoint:OCECar-87754911;StopPoint:OCECar-87742015;87
StopPoint:OCECar-87734426;StopPoint:OCECar-87734004;177
StopPoint:OCECar-87726471;StopPoint:OCECar-87742015;89
StopPoint:OCECar-87641423;StopPoint:OCECar-87570374;6
StopPoint:OCECar-87570374;StopPoint:OCECar-87700104;9
StopPoint:OCECar-87700104;StopPoint:OCECar-87589846;26
StopPoint:OCECar-87589846;StopPoint:OCECar-87589689;32
StopPoint:OCECar-87589689;StopPoint:OCECar-87589606;37
StopPoint:OCECar-87589606;StopPoint:OCECar-87641134;54
StopPoint:OCECar-87641134;StopPoint:OCECar-87680595;56
StopPoint:OCECar-87680595;StopPoint:OCECar-87420976;75
StopPoint:OCECar-87420976;StopPoint:OCECar-87680595;23
StopPoint:OCECar-87641399;StopPoint:OCECar-87728527;14
StopPoint:OCECar-87728527;StopPoint:OCECar-87409425;21
StopPoint:OCECar-87409425;StopPoint:OCECar-87728527;7
StopPoint:OCECar-87338079;StopPoint:OCECar-87702381;85
StopPoint:OCECar-87702381;StopPoint:OCECar-87473389;93
StopPoint:OCECar-87137802;StopPoint:OCECar-87746933;43
StopPoint:OCECar-87744243;StopPoint:OCECar-87690255;123
StopPoint:OCECar-87690255;StopPoint:OCECar-87690263;128
StopPoint:OCECar-87690263;StopPoint:OCECar-87137455;134
StopPoint:OCECar-87137455;StopPoint:OCECar-87690255;11
StopPoint:OCETrain TER-85000109;StopPoint:OCETrain TER-87187930;5
StopPoint:OCETrain TER-87187930;StopPoint:OCETrain TER-87182139;8
StopPoint:OCETrain TER-87182139;StopPoint:OCETrain TER-87181016;11
StopPoint:OCETrain TER-87181016;StopPoint:OCETrain TER-87182113;15
StopPoint:OCETrain TER-87182113;StopPoint:OCETrain TER-87182105;18
StopPoint:OCETrain TER-87182105;StopPoint:OCETrain TER-87182089;24
StopPoint:OCETrain TER-87182089;StopPoint:OCETrain TER-87182071;27
StopPoint:OCETrain TER-87182071;StopPoint:OCETrain TER-87182063;31
StopPoint:OCETrain TER-85010074;StopPoint:OCETrain TER-85010066;7
StopPoint:OCETrain TER-85010066;StopPoint:OCETrain TER-85010009;9
StopPoint:OCETrain TER-85010009;StopPoint:OCETrain TER-85010033;12
StopPoint:OCETrain TER-85010033;StopPoint:OCETrain TER-85010025;16
StopPoint:OCETrain TER-85010025;StopPoint:OCETrain TER-85010017;18
StopPoint:OCETrain TER-85010017;StopPoint:OCETrain TER-87745380;24
StopPoint:OCETrain TER-87745380;StopPoint:OCETrain TER-87745000;35
